100,403.4310253383948,137.36699738754334,129.46622817733763,144.4609454712655,79
200,468.065916954424,160.59845862451562,158.17209169252288,156.1450709478127,88
300,493.3207429677287,169.0960457073091,169.66555548195632,163.8598616580295,90
400,473.22813950408556,157.56094439030892,160.02570592461464,163.28996484061668,87
500,475.53072453115783,164.46493113981876,155.59066342548692,162.9428970224078,87
600,469.2135049321781,160.03648623593847,158.71108143295464,156.8509960413866,86
700,423.820588403152,135.41078675298746,151.7275853606779,143.26489837298857,82
800,435.8234064151472,146.94072636498169,143.90268113300053,153.45179690662818,84
900,436.8409770687372,144.3100359970017,148.40832617313242,154.20510219428533,84
1000,423.880931316813,142.93753127552546,141.60847843605802,148.39512149070063,82
1100,455.16567507236425,154.15624793529506,155.7177749104957,155.28745782228128,85
1200,390.2131099738423,130.65008334946708,132.35948948742,135.6695536586191,80
1300,405.5533188047426,137.4183349103646,142.57461875390192,135.71989811759605,81
1400,390.43559420315813,133.35245698335305,127.64814402189795,136.730214168531,77
1500,457.81705251758814,149.52100804693026,154.5018059275676,159.62776755970333,84
1600,413.97471664997204,138.05080012379585,144.10262425785652,139.21872555533955,81
1700,378.6379866669952,126.68216519509826,126.80892784421887,134.93014472705713,76
1800,382.88372875772706,126.46747232427873,127.89374039032874,138.8051140703831,77
1900,400.8761188248284,135.80010840964508,139.45028620869311,133.5092462535741,78
2000,360.70588431952876,122.24398862634284,115.46241715839653,131.09331860447136,73
2100,336.9031209210767,122.88808088118425,102.74196198548536,121.72494584876813,71
2200,292.85046312383037,105.93651641404422,92.39258403810531,103.16408263081257,65
2300,394.07188022597387,129.61074342229153,132.01536282376514,141.72410869545266,79
2400,391.55549187945803,134.60881466413005,124.45811359262747,143.21537575259757,77
2500,396.4526783252128,132.5549431329672,136.69135723631413,136.0288433949441,80
2600,390.0296413565327,138.86008158288075,122.820765429708,138.42650538258403,78
2700,346.65242422967344,125.80880090777362,98.47741312320501,134.37664506792302,78
2800,365.88545503583185,123.71919936172806,121.5654758970695,130.4597512735082,75
2900,438.5730206839963,148.0181601437927,144.78580286144862,153.82882272418112,84
3000,371.81941952019537,136.04278394626098,114.6322182786203,130.06425895553056,76
3100,363.20630958613924,126.7611469515324,116.69780677490812,130.94811893063422,75
3200,427.74816277835185,137.98901732035833,149.61014917451416,147.96505470289082,83
3300,406.3551217418573,142.620836947804,130.44369160715868,143.88596466011512,80
3400,414.33616263143796,142.89455419268089,140.0772995412711,138.99067274056802,81
3500,333.2205834027265,115.89066970837803,108.93362209816237,116.80611024935364,72
3600,383.4656199686882,135.32751109808518,115.40815950254193,142.20077456705164,80
3700,319.07445964491075,122.44021792677117,98.25689408144004,108.83587279033013,70
3800,348.1439916609911,123.08740566520348,105.85798721400798,130.22686217892374,73
3900,372.2107591342561,126.02034541410086,126.38495123571288,128.19450452743493,74
4000,405.3943680244455,133.21407663659988,129.92977143540284,149.2128244094576,80
4100,412.7813445668525,139.65474535861392,139.72714426477955,139.9254434939882,79
4200,311.6875968170675,105.67858308750885,98.58190015603084,117.91752907147462,69
4300,352.1807341930645,119.73337720475448,115.05097407185791,125.62234466918989,73
4400,373.69810511904586,128.71659380710435,114.28861303161858,138.095751207007,77
4500,436.4267023572176,148.71826663667034,146.11099934018495,150.24744024606014,83
4600,412.4681149738915,144.1522320278741,137.6453721882357,138.7779263065399,80
4700,336.9649562288267,122.46325678615922,113.28960287718365,114.56174621358869,72
4800,448.29722028584746,156.2747927452338,143.36495511211106,156.74307700424006,84
4900,395.0622700978654,123.52576312103794,134.04155525735712,147.6460998687402,79
5000,388.9341688530783,140.10777427281383,116.48645102659913,139.81378339612695,79
5100,322.54227764733497,111.6452470976657,96.35371246130711,121.58718249427788,67
5200,373.8367367826733,126.77939025424097,124.13179481552372,131.089657743942,76
5300,416.4646850452514,145.30625121086314,131.1131506358953,147.3918056873949,79
5400,339.43594631273345,117.80802278788752,102.09647879181871,129.82981119247034,73
5500,392.57989255188477,139.1276347951687,129.54530766808503,132.65269704535046,80
5600,301.8349012180076,102.36769428190222,100.7136221665936,110.92681110748377,68
5700,411.7675925063806,136.48101083718402,130.33680515250546,151.676674679839,82
5800,351.59824688722233,128.26614017169445,107.27023253477817,125.84368566240406,75
5900,345.7738454459728,112.57300891747373,109.07193662890496,132.31197888517738,73
6000,280.2789713670175,104.0705365784247,81.26406132044893,105.69420185333725,66
6100,411.11294663941925,134.1030599642144,137.42646031999465,147.40346989311516,82
6200,338.32485577259206,121.05333419109483,97.6659278789814,128.84242694788233,74
6300,376.9710337647816,139.99204617662264,100.37277391848733,144.43336665348141,80
6400,394.6057189374002,129.6979118710804,129.8611973514721,143.828860910599,77
6500,458.2643264733659,157.51299083860738,146.75534642771413,161.36806097930926,86
6600,398.557138736415,143.4932227291355,121.69673335760086,140.8170372601276,80
6700,369.3093142257676,133.15308253037998,110.35986121520305,136.6725241799479,78
6800,345.02851880847925,121.4490023571463,112.64953660283163,120.629134402835,72
6900,335.68871586425854,115.80209015045202,102.58113952918555,127.28684560484797,74
7000,354.4444792191461,117.54529331381946,116.95015453148791,128.34417137068584,74
7100,325.7079501262309,112.63676246612788,94.70356775615006,126.6301263765913,71
7200,416.39369060673016,139.22540676456106,133.3932511488446,152.14150320337424,82
7300,286.05869174814893,99.17875958705292,88.89735024840535,110.71922644749876,67
7400,317.9910962179102,110.51008093618054,97.10928969674647,119.49496728497849,71
7500,278.58479503151796,96.45530012456273,85.01364115842769,109.02805674313561,65
7600,304.894627589604,104.18698512086753,86.66102117854813,123.86368496340587,71
7700,334.58436226296936,100.50527856405324,111.05820936415553,133.92317119842252,75
7800,376.51434816888644,121.80418856362877,126.23982145212793,138.2970547583065,78
7900,328.2404587782577,109.62234849106068,111.45070052224044,117.15557863461825,71
8000,344.01156243713945,118.0796022138108,109.3816120496794,126.08936557600471,71
8100,398.3476684503636,134.5585950269628,127.71206614882341,144.63841091545007,78
8200,369.88682639350884,117.87434849403613,118.31901567916792,140.2027808543089,75
8300,388.58755793234485,133.48551319217395,121.73671811012113,142.73681855727534,80
8400,352.94792733575775,110.25494777577568,120.51858423029839,129.94380739642418,76
8500,433.8534976257664,141.13826467346794,147.95726839446763,155.23480480898027,85
8600,356.6644500967094,119.00267336787113,114.24642635757651,134.91796857232916,74
8700,342.68363665245056,117.34909052254439,104.90748177029023,129.27669234503307,74
8800,320.8955398105135,102.06455771348335,108.46631880675238,120.97280076831818,71
8900,390.10990391937213,133.34862960001144,131.59818657222763,135.4919876745105,78
9000,339.35724036999125,115.28062904838093,102.2354471579515,130.30344050140192,74
9100,387.9283230335344,117.17988236028097,137.7655312221245,140.1898055939135,79
9200,401.54594644906,140.17065574959423,130.1000704812312,139.38520979557725,80
9300,412.3292829581032,136.5256193969887,137.65359071732726,143.90826680578607,79
9400,377.8876143948387,126.17031175131252,131.84531819983525,133.13553271455876,78
9500,424.2508338132497,140.8802280942464,139.11935735523969,153.07273437452344,83
9600,401.3313910889929,131.62340955818559,136.32261829774214,142.75828811297558,79
9700,361.80997079117435,130.18282522819877,117.62899437546082,123.44112682687577,74
9800,456.688948346725,149.03574059507557,155.78812301156643,159.0643124647987,87
9900,353.48086717364566,120.76277413132271,121.62544476178113,118.85054022150693,76
10000,387.4885868396977,130.7754353067449,129.72288438841426,138.40426220827314,79
10100,413.3006064746628,139.4894990129041,133.68687440708743,148.92633871996344,82
10200,410.1695591432788,137.96600479470746,129.82160937687706,153.03245244150924,82
10300,397.52348490325033,139.552626420528,122.975162481881,144.43455569874163,82
10400,363.0345741339029,128.39569798514515,108.59368793832604,135.72620948070028,76
10500,398.76438227114045,130.66667433831063,122.95905053230693,153.80444622579822,82
10600,402.6939689292907,131.67548273684582,130.6641042749593,151.34407795776687,82
10700,444.0078286858051,147.73858997360455,150.5591941596039,153.2945212219066,85
10800,411.52651146585197,140.47933778693192,132.34113713912592,146.34755220579473,81
10900,359.5524891713548,124.10452831309046,106.98427056418481,139.8582610011217,76
11000,284.7409391854093,103.77793712960919,79.16092214417873,112.10039363653624,67
11100,410.06861856449797,141.56719481781383,135.69267611910368,142.55940732262187,80
11200,416.5083095973871,137.61318539879613,133.27419444715787,152.81730546813853,81
11300,390.261315384082,137.2309882324269,125.98754550251778,135.0365076299955,80
11400,403.7238205083467,139.00511623673228,133.948336377066,139.3346070329819,79
11500,407.0323232272874,138.96328867628046,134.85233342617147,143.0328960085037,81
11600,412.7634737724493,130.49207139540218,137.90202883456132,155.09292918963968,84
11700,421.5485374966476,138.5344465384497,136.3496029673369,155.8947690392098,83
11800,434.5865159773475,142.3314502003303,147.53841017005772,150.9505375773571,83
11900,389.7137498809258,118.89281762891419,142.06300640673845,138.2468990137809,76
12000,408.3924577682821,133.28733656918794,139.27235292984383,145.80526802817377,79
12100,405.177479502236,136.13155922481417,139.4566208548879,137.9304870238195,81
12200,425.95372927947574,137.17262730273663,149.06571859861367,150.77629703271967,83
12300,391.6839488594216,141.42718187048658,119.31688391709078,140.44473953216996,79
12400,413.2054824861544,133.00637042646767,139.58561278370726,148.95428968952808,84
12500,401.77591519600753,140.8816784660725,133.03851752699336,137.69130727898946,80
12600,407.7147542520004,136.23999957163832,131.63842408002182,148.60142529201835,83
12700,363.6995981008612,123.33498936592373,125.94931559748576,124.67295780414834,75
12800,419.36848988640304,145.7044282762981,133.36769087395865,148.35090314844203,82
12900,366.32128977082647,123.84039806934665,120.0261518324031,133.28109282675044,78
13000,357.97270143819355,121.58287947299942,118.74870594846396,126.68956708876227,76
13100,441.0103463994287,140.26459985682297,151.84836209152311,157.32477166395222,84
13200,478.9856539767367,154.982412904703,166.5225213742736,167.4101294782774,91
13300,399.69015317282674,141.2644340126461,131.56381817153323,136.90917894170965,81
13400,390.9330070701029,132.74186050663954,127.43479256805215,139.19087079456622,78
13500,398.89796462497975,136.06992309958758,126.73910705822769,144.4734335683172,79
13600,413.59958210562877,144.72905391999174,142.18438016490143,136.2034593922343,81
13700,416.67737595551415,140.84681045187216,126.58865014289069,156.7249423497128,84
13800,433.32840655430033,146.82245678865849,141.6847964925391,154.24934184584964,85
13900,431.9088967321523,142.58398473417955,149.31178808405443,148.78659055134528,83
14000,404.8451776290853,142.80832627739167,133.0318739125654,139.50155827942987,82
14100,385.01988797076234,128.67288432900367,135.89403799996612,132.46250291294726,79
14200,362.5893303787341,127.09943267416288,123.83457617305174,120.46806128079275,75
14300,416.1948325174954,138.71573440717728,148.8084333684904,140.57723429900432,81
14400,380.25896782861173,121.32545089912477,134.40437062499967,132.5292291037905,76
14500,354.69689854248827,113.68602433228683,127.56820231107146,122.55314740882139,75
14600,345.5316234561586,120.17666604463383,118.74039636118512,120.56488258974656,72
14700,434.2941612202505,143.11000064319546,149.65833092325983,151.82847372959816,84
14800,408.8213120588074,144.01771724753704,137.35164110552267,136.44314561077908,81
14900,367.64152517436196,120.20423093871999,123.50928636395086,130.89252077091788,76
15000,398.91687800557105,127.69438477173657,135.7455672763577,144.88978184545286,80
15100,379.93420448085374,126.1554549998437,128.6475284943869,134.86090302833648,77
15200,353.4194164124052,115.13554932828919,119.70728350676083,127.19892165700219,74
15300,446.4667026212059,149.24235594398283,147.79668215043202,156.82216939253505,84
15400,403.4383677931669,131.88649759760472,138.10480541745585,142.07394856982296,78
15500,354.30254510358776,121.62295183992856,109.25696023443963,131.63217177579796,74
15600,390.8287090101652,133.31970361012293,129.44840377677613,135.59977924901403,79
15700,371.98869180906047,120.99016862575245,131.3425564263832,129.3971503806797,75
15800,407.1884465344411,135.39689599889056,137.83994660129264,142.99275982442447,78
15900,404.1135142499004,138.62665603043067,124.3805783128335,150.74205129614012,81
16000,364.20675197556477,118.13230863935449,120.705798785639,133.46780978338995,77
16100,422.7707955583851,145.1905807453086,137.83622255927912,147.91348617475657,82
16200,392.1417757851152,133.8103848493308,124.90561821877847,141.27504739997195,76
16300,376.26741074648095,129.1780423946679,125.18894263947976,131.7007704928252,76
16400,436.82304635130436,145.7112126129033,151.4991411801079,147.90854164816233,83
16500,362.21822218544713,120.9428294371445,125.19716151570852,125.81179205156742,73
16600,377.4917402093498,135.37630407250924,131.4145607318201,120.32579013172972,77
16700,363.17963197205825,131.03125161667995,110.11850388837249,131.1380651930789,75
16800,450.2311725975107,159.9893891099868,150.22892123335902,152.4670611198139,85
16900,375.52257373001817,125.86722590788459,126.78798021508713,131.26486395625693,75
17000,372.6177639106762,124.65072845377311,127.46764410576489,131.18044741513037,76
17100,438.7339134067659,146.9642384834589,146.6920684347172,155.68723795219216,85
17200,382.75309001132104,130.48607624097488,127.48629457145289,135.55375356129358,77
17300,415.5558861644858,147.7517929520027,132.40425267704563,143.18176917790686,80
17400,405.1784334866436,143.24387181914,130.55823687097288,139.9923265426983,79
17500,373.948173079113,134.7990249092476,121.13780119863345,128.06914726392566,78
17600,329.16843400415695,112.12512938288103,106.84615746013085,117.86978729995599,70
17700,412.78283495141034,135.8813895121576,141.97945893504706,144.68107540546663,80
17800,398.8447923271568,134.036504700576,133.1850845592701,140.79576431215418,81
17900,406.3271224409372,139.23130899388258,132.6274790703519,143.6517576886454,79
18000,521.6421223941853,178.83048213756138,171.66028887772188,176.65267429788648,92
18100,390.5610930264826,134.52149671807038,124.70701847011462,139.79671156536332,76
18200,402.71284335248623,132.09507935086324,139.22412063771313,143.3526965326352,80
18300,420.48032189137433,141.44616763190223,130.20510509474153,155.1298456785195,82
18400,384.6083993581109,128.18868704808276,129.8023896154827,135.59817302994708,76
18500,434.2192310379412,141.86900173068125,151.18850750124435,148.00872646784606,81
18600,439.0135532409594,151.13965120005284,142.55617968874606,153.61389431852757,84
18700,390.5978118914938,123.52391578268679,131.87355412356007,143.96273508400475,77
18800,418.9655790184725,152.6304884943515,131.6920008250534,144.00533351535287,80
18900,444.6167837146639,150.82406792907747,147.59239361852417,154.42733426342545,84
19000,366.1328903803544,128.52368280310205,112.4751319616623,134.99235098535638,76
19100,393.42417575748675,130.14758115785673,132.9112287726385,138.95489032250413,78
19200,449.91900262088734,153.66877188340297,145.29363018523603,157.9365031757492,87
19300,483.69879908722004,166.5696226239631,162.641969435299,165.78916653318797,90
19400,333.46197303743537,109.80577167130224,113.91420028042045,119.16589680501738,69
19500,451.9635455388653,146.53871261421662,156.86232913435109,157.28396520822582,85
19600,453.57488217020517,150.23835185253057,153.88637308700578,157.16940715233358,84
19700,377.6561613809094,119.05558429112592,127.04269685436908,139.3267939610024,76
19800,337.58487898519775,111.3674942742287,121.60669733558792,118.53950540817,73
19900,433.99408025932695,144.16864467189885,147.3520947241096,155.11414891379795,85
20000,462.395397667646,158.23911722902926,153.14753408738093,159.5404919971459,86
20100,439.4058659742769,154.50672988303882,145.97985736707685,146.42901648512156,84
20200,409.7854436041143,135.18122554603067,142.4140474835904,142.20687592368523,80
20300,381.4055074016609,129.11269198358275,127.03199316598331,136.36692116864438,78
20400,389.37770693920805,130.93587808184284,128.95548211338826,138.93940297100187,78
20500,425.5839593801743,140.59406906091897,142.23986497307425,153.00469339326492,83
20600,397.9138101051869,128.37379258039437,140.41430715106665,136.96006248688386,79
20700,428.6460169478157,146.60071158347984,142.01674662069945,148.56873001241578,82
20800,441.18890505721987,147.20712220128192,147.83830003743438,154.00431042562505,84
20900,428.8405334713128,148.05087815369944,138.4148261857115,152.87427641640286,83
21000,425.2927498868661,142.05118908406922,143.29749647834612,148.06577443283987,80
21100,331.465070060661,113.0083070633504,113.70625114338861,113.97061292201899,70
21200,392.0182515950135,134.3906767838108,131.10290033937892,135.44065540516115,77
21300,398.33581334492794,126.41930226347753,137.96194607454467,141.71161282545577,77
21400,388.6463792308789,134.42332977898644,124.3133935287077,137.48915987920194,78
21500,403.28227435804627,140.36703008880082,134.41490912490676,136.29108374883407,77
21600,468.0678404564311,153.71943996327136,155.10143644349552,166.66444641935308,86
21700,424.4950865257688,146.74343973297556,135.88103615308017,149.51394538930094,81
21800,440.5820439307063,149.62735376418064,148.42699897401656,149.99485155822256,83
21900,405.17640145869643,131.26237872233548,140.31011632043405,142.30808364705615,80
22000,458.11270029511974,143.34950522193554,159.78849402505963,162.56032806223945,84
22100,403.5293389428766,135.73802297378782,136.70482042005017,141.05217004263375,79
22200,452.723629899099,152.71064454714488,152.52499319027544,156.03483123912804,85
22300,469.38069056273844,152.9300737078884,163.17161461470485,162.76420121316397,86
22400,450.49529553790626,157.97234650171805,149.92658845168708,149.90502120280382,84
22500,423.6453185231822,135.4070368372589,144.60483184378887,152.6091109910838,82
22600,418.3068233067877,144.3429727993723,136.8982186389445,145.50850827221674,81
22700,392.00078916964156,133.38584371391008,130.053238376542,137.00892541624688,77
22800,382.8545393463226,128.72981176588772,120.79078504980173,141.63521798517124,78
22900,385.42578749160856,134.10608344351067,126.30526619997764,134.69389099749264,76
23000,367.60992404947496,126.32160863586861,112.63939042353117,137.65651909179172,75
23100,418.1133293021814,141.28529575181568,144.51604327890738,140.3287833553032,79
23200,433.4252980864208,144.1191829245497,143.58818682181985,153.72882898862923,80
23300,415.4759504092519,143.5051167362758,132.42190170907142,148.0725313253056,82
23400,427.59466060435034,141.91036666244216,142.2722306483318,150.3720224347844,82
23500,494.6500136173461,162.98556667945485,169.37995133134328,169.88462893666022,90
23600,399.00881141279336,135.76346569612468,130.3810766894568,143.14029415963358,79
23700,385.6699093892194,115.33020432073475,132.83052358121103,146.75054064712523,78
23800,428.81241870961475,136.39379430805144,151.21441451779202,152.0340979586598,84
23900,365.1890891387956,122.40202105649537,118.58438166497521,134.43048459278975,76
24000,407.1539655148748,133.64768279653197,139.6751033636601,143.7437909303608,79
24100,405.84435186962446,135.80283999368467,142.39115691829574,135.42028802948929,81
